調教師CD,調教師名,全出走数,全勝率,全複勝率,穴馬出走数(7人気↓),穴馬勝率,穴馬連対率,穴馬複勝率,穴馬期待複勝率,穴馬複勝超過率,穴馬人気以上率,穴馬単勝回収率,大穴出走数(10人気↓),大穴複勝率,戦略スコア
01040,服部利之,703,0.03840682788051209,0.10384068278805121,590,0.01694915254237288,0.02711864406779661,0.05084745762711865,0.062231344400516975,0.8170714953523684,0.8423728813559322,0.5866101694915254,448,0.03571428571428571,1.2791163316166965
01104,笹田和秀,1249,0.06084867894315452,0.1969575660528423,760,0.014473684210526316,0.04078947368421053,0.06973684210526315,0.0746966749285983,0.9336003533212663,0.7065789473684211,0.603421052631579,508,0.03937007874015748,1.2745003415015415
01020,相沢郁,1606,0.062266500622665005,0.20485678704856788,901,0.018867924528301886,0.04772475027746948,0.08213096559378469,0.08272122346658746,0.9928644929551702,0.6470588235294118,0.9740288568257491,529,0.054820415879017016,1.2730298830317628
01162,田中博康,1270,0.14724409448818898,0.352755905511811,369,0.016260162601626018,0.05420054200542006,0.11653116531165311,0.09793292420318012,1.1899079524051326,0.6205962059620597,0.4842818428184282,173,0.05202312138728324,1.271653036113893
01070,堀宣行,1345,0.17472118959107807,0.38215613382899627,339,0.02654867256637168,0.07964601769911504,0.12979351032448377,0.10121748606776626,1.2823229993835803,0.584070796460177,0.9017699115044248,150,0.07333333333333333,1.2713181717779012
01105,須貝尚介,1864,0.12446351931330472,0.3208154506437768,654,0.024464831804281346,0.05504587155963303,0.0963302752293578,0.09310873215357496,1.0345997953282102,0.6498470948012233,0.7350152905198777,331,0.06042296072507553,1.2696103351507406
01062,藤岡健一,1582,0.10303413400758533,0.2743362831858407,661,0.03328290468986384,0.057488653555219364,0.09379727685325265,0.08689461515894936,1.079437162840031,0.6217851739788199,1.340998487140696,368,0.07336956521739131,1.269509535771326
01059,加藤征弘,1577,0.10906785034876347,0.2783766645529486,665,0.021052631578947368,0.06015037593984962,0.0887218045112782,0.08436347564881651,1.0516613241564905,0.637593984962406,0.695639097744361,368,0.05434782608695652,1.269465662285171
01021,池添兼雄,877,0.05131128848346636,0.2006841505131129,501,0.013972055888223553,0.03792415169660679,0.08183632734530938,0.0819299834282155,0.9988568765794005,0.7005988023952096,0.9077844311377246,299,0.05351170568561873,1.2672625846932752
01153,中舘英二,1501,0.09193870752831446,0.25383077948034644,692,0.023121387283236993,0.05491329479768786,0.0968208092485549,0.09272681475345315,1.0441511390851403,0.6358381502890174,0.921242774566474,338,0.05621301775147929,1.264612344870218
01084,梅田智之,1554,0.055341055341055344,0.1731016731016731,990,0.01717171717171717,0.03434343434343434,0.06767676767676768,0.07793896686839216,0.8683303153228443,0.7242424242424242,0.9915151515151515,621,0.05314009661835749,1.2633928838131783
01156,青木孝文,1630,0.04785276073619632,0.16809815950920245,1138,0.01054481546572935,0.028119507908611598,0.061511423550087874,0.07350624776791459,0.8368189836638288,0.7363796133567663,0.3467486818980668,752,0.027925531914893616,1.262926474988591
01051,岩戸孝樹,1573,0.06357279084551812,0.20470438652256834,895,0.012290502793296089,0.041340782122905026,0.08044692737430167,0.08252700592384815,0.9747951773330312,0.6536312849162011,0.2753072625698324,537,0.040968342644320296,1.2613188424233357
01203,福永祐一,331,0.11782477341389729,0.338368580060423,104,0.0,0.04807692307692308,0.1346153846153846,0.0988402254552715,1.3619493884734466,0.6826923076923077,0.0,48,0.08333333333333333,1.260114429883261
01194,小栗実,633,0.08846761453396525,0.2353870458135861,351,0.022792022792022793,0.03418803418803419,0.08547008547008547,0.07995513589761091,1.068975551233343,0.6894586894586895,0.6236467236467237,213,0.051643192488262914,1.2584732673127812
00411,浅見秀一,751,0.07723035952063914,0.2210386151797603,394,0.027918781725888325,0.06345177664974619,0.09390862944162437,0.09248047397752378,1.0154427783798738,0.7106598984771574,0.8362944162436549,189,0.0582010582010582,1.2564315922434997
01119,田中剛,1172,0.0537542662116041,0.19539249146757678,761,0.01576872536136662,0.03810775295663601,0.07621550591327202,0.07655334256680194,0.9955869117898397,0.6517739816031537,0.9036793692509856,494,0.05465587044534413,1.2539505360470942
00408,田中清隆,444,0.024774774774774775,0.12162162162162163,347,0.01440922190201729,0.037463976945244955,0.069164265129683,0.06899068532581797,1.0025159889780089,0.7319884726224783,0.38962536023054756,248,0.04032258064516129,1.2505936549867742
00423,上原博之,1302,0.05683563748079877,0.20967741935483872,771,0.014267185473411154,0.038910505836575876,0.07522697795071336,0.07646907832382588,0.9837568282456267,0.6562905317769131,0.7952010376134889,494,0.0465587044534413,1.2500878950820435
01100,松山将樹,1309,0.029793735676088617,0.12681436210847977,1003,0.010967098703888335,0.0259222333000997,0.053838484546360914,0.06672956587743314,0.8068160468067456,0.7676969092721835,0.5912263210368893,735,0.02585034013605442,1.2466757117600822
01129,高橋義忠,1481,0.07765023632680622,0.2187711006076975,799,0.02127659574468085,0.0425531914893617,0.08135168961201501,0.08446820477428549,0.9631042808285274,0.6645807259073843,0.8594493116395494,463,0.04967602591792657,1.2459441317663384
01064,武藤善則,1623,0.061614294516327786,0.20147874306839186,1005,0.008955223880597015,0.031840796019900496,0.07164179104477612,0.07925902051153488,0.9038944789173846,0.6845771144278607,0.21990049751243781,617,0.04213938411669368,1.245817176870318
01086,斎藤誠,2202,0.09037238873751136,0.254314259763851,1009,0.019821605550049554,0.05153617443012884,0.08424182358771061,0.08648248638699847,0.9740911380685661,0.6342913776015857,0.9666997026759168,568,0.058098591549295774,1.2446630693117533
01201,森一誠,265,0.12452830188679245,0.30566037735849055,119,0.03361344537815126,0.058823529411764705,0.1092436974789916,0.08658276830642989,1.2617256252694666,0.7058823529411765,1.2949579831932774,68,0.04411764705882353,1.2416712159476397
01189,堀内岳志,870,0.029885057471264367,0.13333333333333333,652,0.010736196319018405,0.02607361963190184,0.05828220858895705,0.06873166006473402,0.8479674219139288,0.7730061349693251,0.3610429447852761,468,0.02564102564102564,1.237212014989048
01035,佐藤吉勝,1234,0.01539708265802269,0.07617504051863858,1084,0.006457564575645757,0.021217712177121772,0.0470479704797048,0.05954952661404469,0.7900645589449335,0.7675276752767528,0.3552583025830258,836,0.034688995215311005,1.2342235398289552
01141,尾形和幸,1424,0.05407303370786517,0.16713483146067415,923,0.014084507042253521,0.03683640303358613,0.06500541711809317,0.07251365497734967,0.8964576001361154,0.6923076923076923,0.4260021668472373,620,0.04032258064516129,1.234153102750694
00438,安田隆行,1555,0.1067524115755627,0.30610932475884245,529,0.015122873345935728,0.043478260869565216,0.09262759924385633,0.09001233093052088,1.0290545560402622,0.6540642722117203,0.29584120982986767,275,0.04,1.2294954511724008
01090,天間昭一,1367,0.016825164594001463,0.08119970738844184,1171,0.004269854824935952,0.02220324508966695,0.04355251921434671,0.058265504884376526,0.7474837693550135,0.7976088812980359,0.5887275832621691,921,0.02714440825190011,1.2268611348166107
01145,奥村武,1290,0.09689922480620156,0.23565891472868217,631,0.02377179080824089,0.05071315372424723,0.08399366085578447,0.08437566940643337,0.9954725271712064,0.6545166402535658,0.9207606973058637,377,0.04509283819628647,1.2235908682291001
01061,友道康夫,1663,0.15935057125676488,0.3872519542994588,395,0.017721518987341773,0.060759493670886074,0.11139240506329114,0.09435599901579061,1.1805545617152489,0.5949367088607594,0.5377215189873418,198,0.08080808080808081,1.2233818581964728
01134,高橋文雅,1229,0.043124491456468676,0.1741253051261188,831,0.006016847172081829,0.03369434416365824,0.06016847172081829,0.0709720781777088,0.8477766646505815,0.7364620938628159,0.2592057761732852,566,0.038869257950530034,1.222503373590799
01109,伊藤大士,1653,0.04597701149425287,0.17664851784633998,1011,0.01483679525222552,0.040553907022749754,0.0702274975272008,0.08000595469504695,0.8777783828076546,0.6874381800197824,0.8077151335311573,620,0.041935483870967745,1.2159231028544266
01077,加藤和宏,1271,0.016522423288749016,0.08575924468922108,1069,0.005612722170252572,0.01683816651075772,0.04583723105706267,0.059210876376160015,0.7741353255078327,0.7717492984097287,0.348643592142189,840,0.02738095238095238,1.2135689064878425
01087,庄野靖志,1461,0.06913073237508556,0.2272416153319644,808,0.019801980198019802,0.04084158415841584,0.06806930693069307,0.07715025422122122,0.8822953030784659,0.7017326732673267,0.5252475247524753,497,0.04426559356136821,1.2072282663820397
01017,萩原清,1063,0.11665098777046096,0.31702728127939794,389,0.033419023136246784,0.061696658097686374,0.10539845758354756,0.09243437810500386,1.1402517087724302,0.6066838046272494,1.367866323907455,202,0.06930693069306931,1.2018724815864643
01052,菊川正達,1504,0.04521276595744681,0.14960106382978725,1033,0.012584704743465635,0.03581800580832527,0.06582768635043562,0.07453875323728563,0.8831337189244456,0.6727976766698935,0.7120038722168441,676,0.038461538461538464,1.2010088654724407
00362,橋田満,593,0.06239460370994941,0.19224283305227655,356,0.011235955056179775,0.047752808988764044,0.09269662921348315,0.08651592261342347,1.0714401050506823,0.651685393258427,0.3946629213483146,208,0.052884615384615384,1.195135845589416
01106,牧光二,1832,0.06331877729257641,0.20796943231441048,1017,0.015732546705998034,0.04031465093411996,0.07866273352999016,0.08350243801977467,0.9420411594612557,0.6283185840707964,0.6682399213372665,609,0.03776683087027915,1.1937357884070434
01083,松永昌博,957,0.07314524555903866,0.23510971786833856,509,0.011787819253438114,0.047151277013752456,0.07072691552062868,0.07592092619833737,0.9315865738500113,0.7053045186640472,0.2632612966601179,323,0.03715170278637771,1.1928796364670964
01076,小笠倫弘,1323,0.06651549508692366,0.18442932728647016,861,0.019744483159117306,0.04529616724738676,0.06852497096399536,0.07815662422746113,0.8767647226492981,0.6910569105691057,1.0411149825783972,543,0.03867403314917127,1.192606185066329
01127,栗田徹,1649,0.08368708308065494,0.25651910248635534,684,0.014619883040935672,0.05116959064327485,0.0847953216374269,0.08749981891725545,0.9690913956932178,0.6461988304093568,0.4669590643274854,377,0.04509283819628647,1.1907120824418018
01022,石坂正,345,0.09855072463768116,0.263768115942029,169,0.01775147928994083,0.047337278106508875,0.10650887573964497,0.08553939321630351,1.2451441579707716,0.6390532544378699,0.3816568047337278,96,0.10416666666666667,1.1900521254955398
01117,高野友和,1532,0.1174934725848564,0.3276762402088773,540,0.009259259259259259,0.044444444444444446,0.08333333333333333,0.0901579611924284,0.9243036580593371,0.7018518518518518,0.33611111111111114,275,0.07636363636363637,1.1889076336966498
01094,水野貴広,1668,0.043764988009592325,0.16486810551558753,1109,0.008115419296663661,0.029756537421100092,0.060414788097385035,0.07469463858285752,0.8088236216628576,0.7195671776375113,0.5691614066726781,728,0.03571428571428571,1.1884353109956556
01172,新谷功一,1438,0.07510431154381085,0.22253129346314326,767,0.00651890482398957,0.03650586701434159,0.07431551499348109,0.07898937261889379,0.9408292853778821,0.651890482398957,0.1651890482398957,471,0.040339702760084924,1.1865954379270691
01158,寺島良,1991,0.08689100954294325,0.25062782521346055,880,0.023863636363636365,0.06136363636363636,0.09204545454545454,0.09605216917797357,0.9582860578078664,0.625,1.0401136363636363,402,0.06716417910447761,1.1826982369865546
01058,大久保龍,1524,0.12401574803149606,0.2979002624671916,575,0.019130434782608695,0.04695652173913043,0.08695652173913043,0.09030506957734545,0.9629196029205535,0.6521739130434783,0.5829565217391305,291,0.041237113402061855,1.1623743644687132
01096,粕谷昌央,1310,0.0183206106870229,0.09312977099236641,1068,0.0046816479400749065,0.020599250936329586,0.04400749063670412,0.06107359920944292,0.7205648792006987,0.7874531835205992,0.35,822,0.030413625304136254,1.15242037066275
01186,中村直也,963,0.07995846313603323,0.23468328141225336,518,0.011583011583011582,0.032818532818532815,0.07335907335907337,0.08237388695700845,0.8905622408878194,0.7084942084942085,0.56003861003861,308,0.02922077922077922,1.1487200513889855
01176,吉岡辰弥,1312,0.11661585365853659,0.3003048780487805,545,0.022018348623853212,0.047706422018348627,0.08807339449541285,0.09262839189400404,0.950825040730454,0.6568807339449542,0.7412844036697248,276,0.03985507246376811,1.1463296223198853
00417,土田稔,1197,0.018379281537176273,0.11278195488721804,894,0.003355704697986577,0.01901565995525727,0.050335570469798654,0.06478277278899479,0.7769900592823898,0.7449664429530202,0.10268456375838926,662,0.030211480362537766,1.1456699091539906
01049,南井克巳,899,0.06674082313681869,0.25361512791991103,445,0.011235955056179775,0.033707865168539325,0.07415730337078652,0.08195031677773988,0.9049056341284312,0.7101123595505618,0.3442696629213483,266,0.03759398496240601,1.1415218630377095
01057,湯窪幸雄,274,0.051094890510948905,0.1678832116788321,190,0.021052631578947368,0.031578947368421054,0.07368421052631578,0.07503496508735917,0.9819983315848715,0.7578947368421053,1.9526315789473685,116,0.04310344827586207,1.1383302984005328
01054,戸田博文,1507,0.0537491705374917,0.2090245520902455,860,0.009302325581395349,0.030232558139534883,0.06511627906976744,0.08075393876786562,0.8063542170611638,0.7127906976744186,0.39488372093023255,517,0.04642166344294004,1.1311324792253474
01005,小桧山悟,1420,0.02535211267605634,0.09154929577464789,1181,0.009314140558848433,0.018628281117696866,0.04149026248941575,0.06085364867455012,0.6818040231459052,0.8027095681625741,0.4703640982218459,905,0.027624309392265192,1.1275699980611367
01044,昆貢,1183,0.07945900253592561,0.25612848689771767,559,0.017889087656529516,0.04830053667262969,0.08765652951699464,0.09357711239385452,0.9367304384009961,0.6529516994633273,0.8316636851520572,270,0.06666666666666667,1.1270914322321746
01012,大江原哲,807,0.04337050805452292,0.1288723667905824,617,0.017828200972447326,0.03241491085899514,0.05348460291734198,0.06772011084446751,0.789789063402153,0.7617504051863857,0.5568881685575364,440,0.025,1.1258975360653005
00437,南田美知,1330,0.021052631578947368,0.07969924812030076,1154,0.008665511265164644,0.021663778162911613,0.0415944540727903,0.060656152859207314,0.6857417114688713,0.7954939341421143,0.3918544194107452,877,0.02508551881413911,1.1202170512400647
01089,武市康男,1650,0.04424242424242424,0.15818181818181817,1102,0.008166969147005444,0.02722323049001815,0.056261343012704176,0.0726515272603597,0.7744000041607058,0.7087114337568058,0.3583484573502722,736,0.029891304347826088,1.1196780584399142
01097,鹿戸雄一,1700,0.10823529411764705,0.29705882352941176,695,0.017266187050359712,0.041726618705035974,0.0776978417266187,0.08830014945025014,0.8799287680752459,0.6647482014388489,0.7247482014388489,382,0.03926701570680628,1.114907577110498
01133,黒岩陽一,1285,0.0980544747081712,0.2389105058365759,688,0.0188953488372093,0.04215116279069767,0.07122093023255814,0.08347369133215209,0.853214097710874,0.6802325581395349,0.5527616279069767,400,0.0375,1.1045322240275768
01151,斉藤崇史,1672,0.13696172248803828,0.32476076555023925,573,0.02268760907504363,0.05759162303664921,0.09075043630017451,0.09619992692318326,0.9433524452948886,0.6300174520069808,0.6376963350785341,278,0.05755395683453238,1.099464995152067
00421,浅野洋一,668,0.017964071856287425,0.0658682634730539,593,0.01011804384485666,0.025295109612141653,0.04384485666104553,0.05980114583638899,0.7331775344405849,0.8026981450252951,0.42259696458684654,465,0.03225806451612903,1.0945899241699975
01187,西田雄一,821,0.05115712545676005,0.19123020706455543,503,0.011928429423459244,0.039761431411530816,0.06958250497017893,0.07696026917343485,0.9041354158126752,0.6679920477137177,1.1868787276341948,321,0.04672897196261682,1.0944006173348317
01170,坂口智康,1319,0.05458680818802123,0.17361637604245642,840,0.009523809523809525,0.02738095238095238,0.05476190476190476,0.07311315933985918,0.7490020299539998,0.7321428571428571,0.5136904761904761,557,0.04488330341113106,1.075452962018654
01031,伊藤伸一,1258,0.029411764705882353,0.08664546899841018,1078,0.012059369202226345,0.021335807050092765,0.04081632653061224,0.06190071593937946,0.659383755279736,0.7912801484230055,0.8093692022263451,805,0.02360248447204969,1.0611114746998425
01102,大竹正博,1461,0.09787816563997262,0.2511978097193703,688,0.020348837209302327,0.04941860465116279,0.07122093023255814,0.08282897824436987,0.8598552311298038,0.6453488372093024,0.7401162790697674,394,0.050761421319796954,1.0560459679252465
01184,四位洋文,1028,0.09922178988326848,0.28599221789883267,429,0.016317016317016316,0.05128205128205128,0.08624708624708624,0.0904357240340457,0.9536838143145445,0.627039627039627,0.8540792540792541,216,0.05092592592592592,1.0559528739080213
01206,高橋一哉,384,0.049479166666666664,0.1640625,252,0.023809523809523808,0.03968253968253968,0.07539682539682539,0.07522751102816169,1.002250697468913,0.6507936507936508,1.0527777777777778,171,0.05847953216374269,1.051023054701475
00435,藤原辰雄,377,0.026525198938992044,0.1220159151193634,275,0.007272727272727273,0.025454545454545455,0.06181818181818182,0.06768394920401159,0.9133359170850197,0.7018181818181818,0.2349090909090909,193,0.025906735751295335,1.0491166300185917
00399,国枝栄,1730,0.12947976878612716,0.32716763005780347,532,0.02631578947368421,0.06954887218045112,0.09586466165413533,0.09793661752177645,0.9788439102751286,0.5789473684210527,0.624624060150376,244,0.06967213114754098,1.0361228117296852
01071,池江泰寿,1818,0.11496149614961496,0.3162816281628163,626,0.019169329073482427,0.0463258785942492,0.08146964856230032,0.08948465268045781,0.910431522299378,0.6054313099041534,0.5356230031948882,337,0.04747774480712166,1.0338634565863996
01181,茶木太樹,1105,0.07149321266968325,0.21447963800904976,608,0.009868421052631578,0.03618421052631579,0.07072368421052631,0.0843340142477299,0.8386139903500449,0.6595394736842105,0.3539473684210526,349,0.02865329512893983,1.0327267552478185
01126,木村哲也,1150,0.1817391304347826,0.41304347826086957,251,0.0199203187250996,0.05179282868525897,0.11952191235059761,0.10426342957025643,1.1463454908708857,0.5537848605577689,0.8079681274900399,95,0.06315789473684211,1.0222055297828627
01047,勢司和浩,1076,0.02973977695167286,0.10408921933085502,839,0.0059594755661501785,0.021454112038140644,0.04648390941597139,0.06533332856971587,0.7114884613045447,0.7282479141835518,0.17437425506555423,614,0.026058631921824105,1.015974890726935
01210,前川恭子,166,0.03614457831325301,0.15060240963855423,120,0.008333333333333333,0.075,0.075,0.07405897134150528,1.01270647757387,0.7166666666666667,0.11083333333333334,78,0.05128205128205128,1.0135900244648932
00428,石毛善彦,1021,0.024485798237022526,0.07247796278158668,878,0.0056947608200455585,0.012528473804100227,0.03530751708428246,0.054883409721555525,0.6433185777525661,0.7972665148063781,0.1838268792710706,710,0.02112676056338028,1.0124714784557527
01098,野中賢二,1288,0.10248447204968944,0.2826086956521739,528,0.011363636363636364,0.041666666666666664,0.07954545454545454,0.0905605001926002,0.8783681006209183,0.6287878787878788,0.2988636363636364,270,0.06666666666666667,1.0085978626306245
00359,高橋祥泰,490,0.07346938775510205,0.23469387755102042,291,0.01718213058419244,0.03436426116838488,0.07560137457044673,0.08090164250802825,0.9344850391998463,0.6494845360824743,0.5474226804123712,180,0.05,1.003327128230162
01212,秋山真一,145,0.041379310344827586,0.09655172413793103,109,0.027522935779816515,0.045871559633027525,0.06422018348623854,0.07099859327581044,0.9045275479862029,0.7889908256880734,1.2871559633027523,79,0.0379746835443038,0.9768712355696664
01081,中川公成,1239,0.07183212267958031,0.19612590799031476,738,0.014905149051490514,0.03116531165311653,0.058265582655826556,0.07825798852081527,0.7445320759851747,0.6720867208672087,0.40745257452574524,468,0.02564102564102564,0.9625038279361499
01108,矢野英一,1445,0.05674740484429066,0.19792387543252596,790,0.01139240506329114,0.03417721518987342,0.06329113924050633,0.08330718942833101,0.7597320192269307,0.6354430379746835,0.4079746835443038,465,0.03225806451612903,0.93816429511683
01103,尾関知人,1502,0.07456724367509987,0.21238348868175766,750,0.010666666666666666,0.029333333333333333,0.068,0.08520099558083183,0.7981127396039298,0.6066666666666667,0.4624,437,0.05491990846681922,0.933610868836686
01202,矢嶋大樹,359,0.03899721448467967,0.14484679665738162,240,0.0125,0.0375,0.0625,0.07599484883884915,0.8224241636763349,0.6958333333333333,0.4220833333333333,155,0.03870967741935484,0.9140353069828429
01200,藤野健太,375,0.042666666666666665,0.13066666666666665,279,0.010752688172043012,0.03942652329749104,0.06093189964157706,0.07599689612887998,0.8017682661439907,0.6810035842293907,0.660573476702509,176,0.045454545454545456,0.8959366294773148
01063,的場均,1101,0.015440508628519528,0.05267938237965486,986,0.006085192697768763,0.012170385395537525,0.030425963488843813,0.05534644925008425,0.5497365034451148,0.8103448275862069,0.32210953346855986,792,0.016414141414141416,0.8944153715177825
01175,宮田敬介,1084,0.13099630996309963,0.3145756457564576,371,0.016172506738544475,0.04043126684636118,0.08086253369272237,0.09523582079201054,0.8490768811592584,0.5876010781671159,0.8018867924528302,176,0.045454545454545456,0.8599465907201947
00434,西橋豊治,249,0.04417670682730924,0.10040160642570281,199,0.020100502512562814,0.02512562814070352,0.04020100502512563,0.061342121650335396,0.6553572642022535,0.8391959798994975,2.0487437185929647,151,0.026490066225165563,0.8485565860462311
01214,井上智史,115,0.06956521739130435,0.25217391304347825,68,0.029411764705882353,0.04411764705882353,0.07352941176470588,0.07868073559829353,0.9345287789391312,0.7058823529411765,0.538235294117647,45,0.06666666666666667,0.8133699254334251
00380,柄崎孝,320,0.015625,0.08125,275,0.0036363636363636364,0.01818181818181818,0.03636363636363636,0.061131346799813274,0.5948443518301062,0.7818181818181819,0.10872727272727273,207,0.028985507246376812,0.7611631026671908
01137,中内田充,1416,0.18926553672316385,0.4314971751412429,252,0.031746031746031744,0.03968253968253968,0.0873015873015873,0.10578669335049787,0.8252605742419344,0.5674603174603174,0.8444444444444444,104,0.028846153846153848,0.7546041036126052
00386,藤沢和雄,615,0.14796747967479676,0.36585365853658536,158,0.03164556962025317,0.056962025316455694,0.08860759493670886,0.0949634852782092,0.9330701656233462,0.5443037974683544,1.5962025316455697,77,0.11688311688311688,0.7496716343364268
01163,林徹,1291,0.09450038729666925,0.243996901626646,680,0.010294117647058823,0.025,0.045588235294117645,0.07905522240362006,0.5766631717429725,0.6661764705882353,0.3323529411764706,414,0.01932367149758454,0.7297895624170633
00392,古賀史生,430,0.03255813953488372,0.1511627906976744,279,0.007168458781362007,0.021505376344086023,0.043010752688172046,0.07217225623367288,0.5959457959706245,0.7455197132616488,0.3913978494623656,193,0.02072538860103627,0.7290292009650999
01190,村田一誠,805,0.040993788819875775,0.1565217391304348,523,0.0019120458891013384,0.022944550669216062,0.04780114722753346,0.07852058559704857,0.6087721692861421,0.6481835564053537,0.13996175908221797,332,0.02710843373493976,0.7195018829724598
01030,星野忍,233,0.02575107296137339,0.08583690987124463,183,0.0,0.01092896174863388,0.03825136612021858,0.061548546908289294,0.6214828463329153,0.7486338797814208,0.0,134,0.022388059701492536,0.7065597825075428
01205,佐藤悠太,154,0.09090909090909091,0.2597402597402597,90,0.022222222222222223,0.044444444444444446,0.06666666666666667,0.07695517281884443,0.866305203726885,0.6,0.5055555555555555,57,0.03508771929824561,0.6827831609865869
01197,小椋研介,388,0.03865979381443299,0.14690721649484537,254,0.0,0.011811023622047244,0.04330708661417323,0.07800255340743141,0.5552008841039722,0.7125984251968503,0.0,164,0.024390243902439025,0.6384180253913143
01191,蛯名正義,660,0.09242424242424242,0.27121212121212124,247,0.016194331983805668,0.04048582995951417,0.05668016194331984,0.08675887098153261,0.6533068181049142,0.5910931174089069,0.7931174089068825,142,0.04225352112676056,0.6200064204492316
01053,角居勝彦,295,0.09830508474576272,0.2847457627118644,102,0.0,0.0196078431372549,0.06862745098039216,0.09217130976159571,0.7445641290972153,0.5980392156862745,0.0,53,0.09433962264150944,0.6009764365457012
01009,田所秀孝,330,0.03939393939393939,0.11515151515151516,245,0.004081632653061225,0.012244897959183673,0.0326530612244898,0.07004562323573756,0.46616847300503533,0.7306122448979592,0.053061224489795916,170,0.011764705882352941,0.5460276692092759
